txn_id,txn_datetime,account_no,branch,txn_type,amount,status,error_code
108414,2024-11-02 07:46:00,20003,Bengaluru,CASH,2414.5,SUCCESS,
108415,2024-10-05 20:48:00,20004,Bengaluru,NEFT,90.32,SUCCESS,
108416,2024-11-03 12:51:00,20067,Delhi,NETBANKING,343.08,SUCCESS,
108417,2024-10-20 00:45:00,20099,Delhi,NEFT,147.27,SUCCESS,
108418,2024-12-21 07:09:00,20044,Chennai,NETBANKING,19.86,SUCCESS,
108419,2024-10-26 06:26:00,20079,Bengaluru,CASH,730.56,SUCCESS,
108420,2024-12-03 03:09:00,20024,Delhi,NEFT,996.33,SUCCESS,
108421,2024-10-15 11:07:00,20077,Delhi,NETBANKING,551.59,SUCCESS,
108422,2024-10-23 22:40:00,20010,Delhi,CASH,133.57,SUCCESS,
108423,2024-11-11 21:54:00,20028,Chennai,NEFT,1509.46,SUCCESS,
108424,2024-11-24 13:03:00,20033,Bengaluru,NETBANKING,638.54,SUCCESS,
108425,2024-10-13 14:37:00,20085,Bengaluru,IMPS,3179.63,SUCCESS,
108426,2024-12-07 20:13:00,20013,Delhi,IMPS,16.17,SUCCESS,
108427,2024-10-25 12:35:00,20023,Delhi,RTGS,3697.0,SUCCESS,
108428,2024-10-25 22:52:00,20058,Hyderabad,NEFT,6191.27,SUCCESS,
108429,2024-10-15 16:44:00,20038,Hyderabad,RTGS,2518.51,SUCCESS,
108430,2024-10-11 00:14:00,20025,Chennai,IMPS,2645.84,SUCCESS,
108431,2024-12-28 14:37:00,20042,Mumbai,IMPS,5422.98,SUCCESS,
108432,2024-10-10 22:47:00,20035,Mumbai,CASH,469.09,SUCCESS,
108433,2024-12-19 02:00:00,20038,Chennai,NETBANKING,10430.0,SUCCESS,
108434,2024-10-01 15:46:00,20060,Bengaluru,IMPS,2969.85,PENDING,AUTH_FAIL
108435,2024-10-11 04:53:00,20015,Hyderabad,NEFT,2593.42,SUCCESS,
108436,2024-10-19 22:01:00,20058,Mumbai,IMPS,895.99,SUCCESS,
108437,2024-12-19 23:54:00,20095,Mumbai,NEFT,1578.34,SUCCESS,
108438,2024-12-06 12:30:00,20005,Bengaluru,IMPS,2122.16,SUCCESS,
108439,2024-10-11 19:00:00,20097,Bengaluru,NETBANKING,1936.97,SUCCESS,
108440,2024-11-20 04:15:00,20055,Mumbai,CASH,2441.46,SUCCESS,
108441,2024-11-14 23:17:00,20007,Hyderabad,NETBANKING,171.95,SUCCESS,
108442,2024-10-29 14:43:00,20093,Chennai,CASH,879.02,SUCCESS,
108443,2024-10-18 10:01:00,20026,Chennai,NEFT,1138.32,SUCCESS,
108444,2024-11-12 23:01:00,20070,Mumbai,NEFT,603.91,SUCCESS,
108445,2024-10-08 21:10:00,20026,Mumbai,NEFT,379.0,FAILED,NETWORK
108446,2024-11-08 13:12:00,20088,Hyderabad,IMPS,299.15,SUCCESS,
108447,2024-11-09 10:49:00,20045,Chennai,RTGS,912.62,SUCCESS,
108448,2024-12-10 18:14:00,20040,Bengaluru,NEFT,1360.23,SUCCESS,
108449,2024-12-07 17:57:00,20078,Mumbai,CASH,130.09,SUCCESS,
108450,2024-10-30 17:52:00,20024,Mumbai,IMPS,5854.58,SUCCESS,
108451,2024-10-20 16:49:00,20085,Hyderabad,IMPS,2898.41,PENDING,TIMEOUT
108452,2024-10-23 00:48:00,20017,Bengaluru,NETBANKING,2624.99,SUCCESS,
108453,2024-10-13 04:56:00,20011,Bengaluru,CASH,379.56,PENDING,AUTH_FAIL
108454,2024-10-21 03:21:00,20086,Chennai,NETBANKING,1851.68,SUCCESS,
108455,2024-12-28 15:05:00,20050,Bengaluru,NEFT,1508.88,SUCCESS,
108456,2024-11-27 21:44:00,20038,Mumbai,NEFT,8087.55,SUCCESS,
108457,2024-10-01 06:30:00,20088,Mumbai,NETBANKING,2754.05,SUCCESS,
108458,2024-11-30 18:55:00,20009,Chennai,NEFT,1714.92,SUCCESS,
108459,2024-11-01 13:16:00,20093,Delhi,IMPS,3805.1,SUCCESS,
108460,2024-10-09 00:49:00,20073,Hyderabad,IMPS,337.06,SUCCESS,
108461,2024-10-10 01:09:00,20097,Delhi,NEFT,30.67,SUCCESS,
108462,2024-10-16 14:50:00,20076,Bengaluru,IMPS,2343.87,SUCCESS,
108463,2024-11-01 20:35:00,20053,Bengaluru,IMPS,206.97,SUCCESS,
108464,2024-12-25 19:12:00,20028,Hyderabad,CASH,245.32,SUCCESS,
108465,2024-12-10 01:04:00,20040,Chennai,IMPS,2730.48,SUCCESS,
108466,2024-10-05 01:47:00,20008,Bengaluru,NETBANKING,630.89,SUCCESS,
108467,2024-11-26 03:00:00,20062,Chennai,NEFT,1981.12,SUCCESS,
108468,2024-12-09 02:35:00,20076,Hyderabad,NETBANKING,4987.66,SUCCESS,
108469,2024-10-07 08:01:00,20036,Delhi,NEFT,760.98,SUCCESS,
108470,2024-10-02 01:39:00,20013,Chennai,NEFT,489.61,SUCCESS,
108471,2024-12-03 05:04:00,20072,Chennai,IMPS,225.36,SUCCESS,
108472,2024-10-12 19:47:00,20071,Delhi,CASH,279.59,SUCCESS,
108473,2024-12-28 11:22:00,20038,Mumbai,NETBANKING,128.49,SUCCESS,
108474,2024-11-21 13:09:00,20039,Hyderabad,RTGS,183.45,SUCCESS,
108475,2024-10-07 04:41:00,20053,Chennai,NETBANKING,1131.28,SUCCESS,
108476,2024-11-05 00:35:00,20002,Chennai,IMPS,773.87,SUCCESS,
108477,2024-12-24 23:28:00,20054,Bengaluru,NETBANKING,2452.17,SUCCESS,
108478,2024-10-08 03:50:00,20032,Bengaluru,IMPS,4084.16,SUCCESS,
108479,2024-11-14 10:05:00,20095,Hyderabad,NEFT,3072.13,SUCCESS,
108480,2024-12-24 17:53:00,20070,Mumbai,NETBANKING,1512.76,SUCCESS,
108481,2024-12-17 02:48:00,20018,Hyderabad,NEFT,216.16,SUCCESS,
108482,2024-12-06 23:24:00,20033,Bengaluru,NEFT,2474.14,SUCCESS,
108483,2024-11-18 13:22:00,20077,Bengaluru,CASH,901.43,SUCCESS,
108484,2024-12-07 21:59:00,20049,Mumbai,NETBANKING,179.08,SUCCESS,
108485,2024-12-05 05:48:00,20046,Chennai,NEFT,3696.23,SUCCESS,
108486,2024-11-27 12:39:00,20045,Mumbai,NEFT,825.63,SUCCESS,
108487,2024-10-09 12:02:00,20055,Hyderabad,CASH,492.44,SUCCESS,
108488,2024-12-21 06:27:00,20056,Delhi,NEFT,4102.91,SUCCESS,
108489,2024-12-18 04:01:00,20082,Chennai,NEFT,4648.31,SUCCESS,
108490,2024-10-07 05:07:00,20050,Chennai,IMPS,827.91,SUCCESS,
108491,2024-12-17 22:50:00,20053,Delhi,NEFT,876.39,SUCCESS,
108492,2024-11-19 15:06:00,20089,Delhi,IMPS,1733.23,SUCCESS,
108493,2024-12-12 00:26:00,20080,Mumbai,CASH,2644.32,SUCCESS,
108494,2024-12-23 13:51:00,20027,Delhi,NEFT,130.46,SUCCESS,
108495,2024-12-26 15:09:00,20018,Chennai,RTGS,1799.57,SUCCESS,
108496,2024-11-12 22:16:00,20026,Hyderabad,NEFT,6107.57,SUCCESS,
108497,2024-11-03 21:05:00,20047,Hyderabad,CASH,607.88,SUCCESS,
108498,2024-12-23 07:23:00,20018,Chennai,NETBANKING,4790.0,SUCCESS,
108499,2024-10-01 08:27:00,20096,Chennai,CASH,5998.21,FAILED,NETWORK
108500,2024-11-16 12:12:00,20050,Hyderabad,CASH,627.1,SUCCESS,
108501,2024-10-19 20:31:00,20006,Delhi,NEFT,2806.49,FAILED,AUTH_FAIL
108502,2024-10-09 01:38:00,20028,Hyderabad,CASH,545.65,FAILED,BAL_INSUFFICIENT
108503,2024-11-21 14:06:00,20042,Hyderabad,CASH,2675.86,SUCCESS,
108504,2024-10-12 04:42:00,20068,Bengaluru,RTGS,3193.24,SUCCESS,
108505,2024-10-06 02:34:00,20093,Delhi,CASH,567.93,SUCCESS,
108506,2024-12-16 02:38:00,20057,Mumbai,CASH,2516.64,SUCCESS,
108507,2024-10-22 12:19:00,20007,Chennai,NETBANKING,3343.74,SUCCESS,
108508,2024-11-30 00:36:00,20041,Mumbai,NEFT,888.14,SUCCESS,
108509,2024-11-25 02:56:00,20075,Mumbai,CASH,367.13,SUCCESS,
108510,2024-11-06 15:34:00,20041,Delhi,IMPS,192.94,SUCCESS,
108511,2024-12-11 07:43:00,20012,Hyderabad,CASH,1713.13,SUCCESS,
108512,2024-10-04 11:57:00,20025,Chennai,NEFT,7642.37,SUCCESS,
108513,2024-10-20 21:13:00,20017,Bengaluru,IMPS,3462.65,SUCCESS,
108514,2024-10-18 00:15:00,20041,Delhi,NETBANKING,1144.83,SUCCESS,
108515,2024-11-14 19:50:00,20050,Delhi,NEFT,1538.42,SUCCESS,
108516,2024-11-26 12:24:00,20083,Mumbai,IMPS,655.7,SUCCESS,
108517,2024-10-26 08:03:00,20015,Chennai,CASH,356.02,SUCCESS,
108518,2024-12-18 14:21:00,20002,Chennai,NEFT,1315.87,FAILED,AUTH_FAIL
108519,2024-11-20 22:53:00,20090,Hyderabad,NEFT,1245.38,SUCCESS,
108520,2024-10-24 15:49:00,20078,Hyderabad,NEFT,1476.0,SUCCESS,
108521,2024-10-06 02:50:00,20097,Chennai,NEFT,6106.92,SUCCESS,
108522,2024-12-23 05:53:00,20044,Bengaluru,NETBANKING,1852.15,SUCCESS,
108523,2024-12-21 03:23:00,20021,Delhi,NETBANKING,1861.65,SUCCESS,
108524,2024-11-19 23:07:00,20022,Hyderabad,IMPS,273.99,SUCCESS,
108525,2024-10-28 04:13:00,20058,Delhi,CASH,11303.63,SUCCESS,
108526,2024-12-06 16:35:00,20061,Mumbai,IMPS,2964.24,SUCCESS,
108527,2024-12-06 12:01:00,20067,Hyderabad,IMPS,4194.45,SUCCESS,
108528,2024-12-18 23:53:00,20053,Bengaluru,CASH,1069.9,SUCCESS,
108529,2024-10-01 11:32:00,20056,Delhi,NEFT,1394.82,SUCCESS,
108530,2024-10-21 02:06:00,20022,Mumbai,CASH,1476.64,SUCCESS,
108531,2024-12-09 07:02:00,20059,Bengaluru,NEFT,431.58,SUCCESS,
108532,2024-12-12 17:00:00,20072,Bengaluru,CASH,2339.07,SUCCESS,
108533,2024-11-21 09:04:00,20087,Mumbai,NETBANKING,4665.61,SUCCESS,
108534,2024-10-31 03:10:00,20084,Hyderabad,CASH,357.55,SUCCESS,
108535,2024-11-04 10:33:00,20054,Bengaluru,CASH,180.55,SUCCESS,
108536,2024-11-22 12:09:00,20079,Mumbai,NETBANKING,2680.49,SUCCESS,
108537,2024-12-10 02:30:00,20062,Mumbai,NEFT,638.21,SUCCESS,
108538,2024-10-04 14:49:00,20055,Chennai,IMPS,1955.6,SUCCESS,
108539,2024-12-27 23:40:00,20054,Delhi,NEFT,2379.87,SUCCESS,
108540,2024-10-05 12:53:00,20024,Mumbai,NEFT,776.95,SUCCESS,
108541,2024-11-30 03:17:00,20025,Delhi,CASH,3376.36,SUCCESS,
108542,2024-10-06 00:11:00,20048,Bengaluru,NEFT,1596.97,SUCCESS,
108543,2024-10-07 21:27:00,20062,Hyderabad,IMPS,4065.11,PENDING,TIMEOUT
108544,2024-11-23 19:03:00,20044,Bengaluru,NEFT,2881.87,SUCCESS,
108545,2024-12-21 11:33:00,20072,Hyderabad,NEFT,4058.65,SUCCESS,
108546,2024-10-18 01:54:00,20078,Delhi,IMPS,40.73,SUCCESS,
108547,2024-11-21 23:32:00,20038,Delhi,NEFT,558.12,SUCCESS,
108548,2024-11-23 23:13:00,20096,Mumbai,IMPS,188.64,SUCCESS,
108549,2024-11-23 01:02:00,20064,Chennai,CASH,1167.09,SUCCESS,
108550,2024-10-06 12:13:00,20068,Mumbai,NETBANKING,4413.82,SUCCESS,
108551,2024-12-12 01:40:00,20055,Chennai,NEFT,1260.5,SUCCESS,
108552,2024-12-17 21:17:00,20008,Bengaluru,NEFT,3790.42,SUCCESS,
108553,2024-10-29 06:16:00,20069,Chennai,NEFT,792.55,SUCCESS,
108554,2024-11-15 10:49:00,20027,Chennai,NETBANKING,829.73,SUCCESS,
108555,2024-11-16 22:56:00,20044,Hyderabad,NETBANKING,4518.32,SUCCESS,
108556,2024-10-05 05:29:00,20025,Bengaluru,NEFT,1109.61,SUCCESS,
108557,2024-11-09 06:28:00,20027,Hyderabad,IMPS,3119.06,SUCCESS,
108558,2024-10-19 03:23:00,20039,Chennai,CASH,540.06,SUCCESS,
108559,2024-10-06 09:57:00,20014,Bengaluru,CASH,5944.06,SUCCESS,
108560,2024-11-04 17:33:00,20005,Mumbai,RTGS,1709.35,SUCCESS,
108561,2024-10-06 19:06:00,20026,Hyderabad,CASH,2848.6,SUCCESS,
108562,2024-11-29 07:34:00,20037,Hyderabad,CASH,187.56,SUCCESS,
108563,2024-10-24 09:12:00,20067,Mumbai,IMPS,1357.16,SUCCESS,
108564,2024-10-13 06:13:00,20074,Chennai,RTGS,4626.05,SUCCESS,
108565,2024-11-04 09:56:00,20084,Hyderabad,CASH,4191.77,FAILED,NETWORK
108566,2024-12-25 22:03:00,20063,Delhi,CASH,95.89,SUCCESS,
108567,2024-12-15 04:38:00,20029,Hyderabad,CASH,723.94,SUCCESS,
108568,2024-10-19 03:40:00,20081,Delhi,CASH,1171.53,SUCCESS,
108569,2024-10-01 19:44:00,20098,Chennai,CASH,378.12,SUCCESS,
108570,2024-12-25 20:26:00,20002,Bengaluru,NETBANKING,2618.65,SUCCESS,
108571,2024-10-24 22:53:00,20061,Chennai,CASH,407.94,SUCCESS,
108572,2024-10-31 15:48:00,20011,Hyderabad,IMPS,851.25,FAILED,AUTH_FAIL
108573,2024-10-18 06:06:00,20090,Bengaluru,NETBANKING,2177.01,SUCCESS,
108574,2024-12-17 08:01:00,20029,Bengaluru,IMPS,1315.91,SUCCESS,
108575,2024-10-16 09:55:00,20084,Bengaluru,CASH,2683.19,SUCCESS,
108576,2024-10-04 21:26:00,20037,Mumbai,IMPS,6499.08,SUCCESS,
108577,2024-10-03 17:56:00,20084,Mumbai,NETBANKING,247.83,SUCCESS,
108578,2024-10-12 11:55:00,20059,Delhi,NEFT,2472.77,SUCCESS,
108579,2024-12-02 18:25:00,20037,Hyderabad,NEFT,523.62,SUCCESS,
108580,2024-10-13 23:30:00,20014,Mumbai,NEFT,1070.5,SUCCESS,
108581,2024-11-10 15:02:00,20017,Bengaluru,NEFT,66.83,SUCCESS,
108582,2024-12-26 12:26:00,20051,Chennai,NEFT,292.15,FAILED,BAL_INSUFFICIENT
108583,2024-11-03 22:09:00,20028,Delhi,IMPS,770.67,SUCCESS,
108584,2024-10-19 07:07:00,20059,Bengaluru,IMPS,837.06,SUCCESS,
108585,2024-12-08 13:25:00,20020,Delhi,NEFT,4596.89,SUCCESS,
108586,2024-12-12 02:44:00,20016,Mumbai,IMPS,2708.14,SUCCESS,
108587,2024-12-03 10:01:00,20017,Mumbai,CASH,7164.21,SUCCESS,
108588,2024-11-04 01:36:00,20056,Mumbai,IMPS,1827.94,SUCCESS,
108589,2024-11-14 08:11:00,20036,Mumbai,IMPS,553.39,SUCCESS,
108590,2024-12-08 05:14:00,20059,Delhi,IMPS,793.97,FAILED,NETWORK
108591,2024-11-26 14:22:00,20037,Mumbai,CASH,770.84,SUCCESS,
108592,2024-12-07 02:33:00,20011,Hyderabad,IMPS,790.52,SUCCESS,
108593,2024-11-26 12:58:00,20074,Chennai,NEFT,2235.37,SUCCESS,
108594,2024-11-18 18:11:00,20083,Hyderabad,NEFT,1513.49,SUCCESS,
108595,2024-10-30 01:30:00,20072,Delhi,NEFT,973.65,SUCCESS,
108596,2024-11-24 13:05:00,20000,Delhi,CASH,322.9,SUCCESS,
108597,2024-10-20 08:03:00,20057,Chennai,NEFT,44.78,SUCCESS,
108598,2024-11-13 06:40:00,20002,Mumbai,NEFT,493.94,SUCCESS,
108599,2024-10-21 16:33:00,20062,Delhi,NEFT,227.39,SUCCESS,
108600,2024-10-28 10:36:00,20020,Bengaluru,IMPS,3078.38,SUCCESS,
108601,2024-12-12 12:07:00,20022,Chennai,NEFT,238.69,SUCCESS,
108602,2024-12-29 14:45:00,20008,Chennai,NEFT,2576.36,FAILED,NETWORK
108603,2024-10-13 09:37:00,20082,Mumbai,NEFT,974.41,SUCCESS,
108604,2024-10-14 15:07:00,20054,Hyderabad,IMPS,152.42,PENDING,NETWORK
108605,2024-11-12 22:22:00,20018,Mumbai,IMPS,3350.41,SUCCESS,
108606,2024-11-28 09:41:00,20061,Hyderabad,NETBANKING,1733.24,FAILED,TIMEOUT
108607,2024-12-03 14:01:00,20086,Bengaluru,IMPS,537.75,SUCCESS,
108608,2024-11-06 06:48:00,20090,Bengaluru,CASH,4501.53,SUCCESS,
108609,2024-11-08 17:58:00,20090,Bengaluru,IMPS,92.63,SUCCESS,
108610,2024-12-04 20:08:00,20038,Bengaluru,NEFT,450.84,SUCCESS,
108611,2024-10-31 15:16:00,20099,Chennai,NEFT,2789.03,SUCCESS,
108612,2024-11-22 07:18:00,20075,Mumbai,NETBANKING,2471.46,SUCCESS,
108613,2024-12-12 08:26:00,20026,Bengaluru,NEFT,682.93,SUCCESS,
108614,2024-12-28 06:39:00,20045,Chennai,IMPS,128.06,SUCCESS,
108615,2024-12-01 01:02:00,20033,Chennai,NETBANKING,3904.96,SUCCESS,
108616,2024-10-20 19:57:00,20032,Bengaluru,CASH,752.87,SUCCESS,
108617,2024-11-19 12:54:00,20091,Hyderabad,CASH,435.6,SUCCESS,
108618,2024-11-22 04:43:00,20094,Mumbai,NEFT,1451.6,SUCCESS,
108619,2024-12-14 02:39:00,20095,Bengaluru,CASH,4820.95,SUCCESS,
108620,2024-12-25 11:39:00,20049,Bengaluru,CASH,89.05,SUCCESS,
108621,2024-11-24 04:02:00,20019,Delhi,NETBANKING,2903.19,PENDING,BAL_INSUFFICIENT
108622,2024-10-30 14:14:00,20039,Mumbai,NETBANKING,1699.48,SUCCESS,
108623,2024-10-09 20:00:00,20098,Chennai,IMPS,1108.33,FAILED,BAL_INSUFFICIENT
108624,2024-11-10 00:08:00,20094,Chennai,IMPS,2725.78,SUCCESS,
108625,2024-12-14 14:49:00,20057,Mumbai,CASH,6752.49,SUCCESS,
108626,2024-12-11 09:48:00,20030,Mumbai,IMPS,520.67,SUCCESS,
108627,2024-12-27 22:13:00,20037,Hyderabad,CASH,310.15,SUCCESS,
108628,2024-11-20 01:35:00,20085,Chennai,NEFT,4880.98,SUCCESS,
108629,2024-12-13 13:24:00,20044,Chennai,NEFT,2210.99,SUCCESS,
108630,2024-11-28 19:34:00,20040,Bengaluru,IMPS,1152.46,SUCCESS,
108631,2024-12-06 23:32:00,20008,Delhi,CASH,1703.16,SUCCESS,
108632,2024-11-30 19:53:00,20008,Hyderabad,CASH,2737.8,SUCCESS,
108633,2024-10-25 22:12:00,20062,Hyderabad,IMPS,2965.89,SUCCESS,
108634,2024-12-14 06:55:00,20078,Delhi,IMPS,5048.81,SUCCESS,
108635,2024-11-23 15:22:00,20076,Bengaluru,NEFT,1113.19,SUCCESS,
108636,2024-12-20 14:01:00,20021,Bengaluru,CASH,694.61,SUCCESS,
108637,2024-12-27 15:22:00,20015,Mumbai,NETBANKING,2041.44,SUCCESS,
108638,2024-11-23 21:26:00,20031,Hyderabad,CASH,1074.78,SUCCESS,
108639,2024-12-25 22:49:00,20065,Mumbai,IMPS,1805.75,FAILED,NETWORK
108640,2024-12-22 07:42:00,20089,Bengaluru,CASH,1089.41,SUCCESS,
108641,2024-12-13 21:58:00,20013,Hyderabad,IMPS,332.1,SUCCESS,
108642,2024-10-01 15:24:00,20037,Bengaluru,IMPS,1267.59,SUCCESS,
108643,2024-11-05 15:22:00,20097,Mumbai,RTGS,2348.3,SUCCESS,
108644,2024-10-19 09:18:00,20007,Bengaluru,NEFT,3211.73,SUCCESS,
108645,2024-11-19 08:02:00,20099,Chennai,CASH,1359.78,SUCCESS,
108646,2024-11-02 05:38:00,20020,Mumbai,RTGS,361.22,SUCCESS,
108647,2024-11-13 04:57:00,20055,Delhi,NEFT,1071.22,SUCCESS,
108648,2024-12-09 22:19:00,20045,Mumbai,RTGS,3086.31,SUCCESS,
108649,2024-12-02 14:20:00,20042,Hyderabad,IMPS,1064.98,SUCCESS,
108650,2024-11-26 03:26:00,20091,Chennai,NEFT,2384.95,SUCCESS,
108651,2024-11-21 05:22:00,20045,Mumbai,NETBANKING,1415.36,FAILED,AUTH_FAIL
108652,2024-10-09 04:21:00,20047,Delhi,NEFT,552.1,SUCCESS,
108653,2024-10-04 19:55:00,20069,Delhi,IMPS,3180.75,SUCCESS,
108654,2024-12-21 11:58:00,20083,Delhi,IMPS,175.94,SUCCESS,
108655,2024-10-26 02:13:00,20030,Mumbai,NEFT,1488.42,SUCCESS,
108656,2024-11-27 07:08:00,20032,Bengaluru,IMPS,468.64,SUCCESS,
108657,2024-12-07 19:08:00,20043,Mumbai,IMPS,138.84,SUCCESS,
108658,2024-11-23 10:26:00,20070,Mumbai,IMPS,1398.06,SUCCESS,
108659,2024-11-29 01:38:00,20007,Delhi,NEFT,1384.54,SUCCESS,
108660,2024-10-07 07:35:00,20072,Delhi,IMPS,2454.49,SUCCESS,
108661,2024-12-01 12:23:00,20001,Chennai,CASH,2731.03,SUCCESS,
108662,2024-10-15 05:10:00,20016,Mumbai,CASH,2602.37,SUCCESS,
108663,2024-10-30 22:49:00,20051,Bengaluru,CASH,1053.77,SUCCESS,
108664,2024-10-06 22:11:00,20044,Chennai,NEFT,1997.66,FAILED,NETWORK
108665,2024-10-26 17:18:00,20036,Chennai,NETBANKING,1720.51,SUCCESS,
108666,2024-12-01 01:39:00,20041,Delhi,IMPS,1094.85,SUCCESS,
108667,2024-10-30 15:14:00,20043,Delhi,NETBANKING,1818.69,SUCCESS,
108668,2024-12-28 14:12:00,20080,Mumbai,CASH,5884.3,SUCCESS,
108669,2024-12-05 17:38:00,20037,Bengaluru,IMPS,428.6,SUCCESS,
108670,2024-11-27 06:36:00,20098,Hyderabad,NEFT,4724.08,SUCCESS,
108671,2024-10-21 17:11:00,20093,Mumbai,CASH,109.87,SUCCESS,
108672,2024-11-09 16:54:00,20005,Bengaluru,RTGS,737.46,SUCCESS,
108673,2024-10-08 19:59:00,20067,Bengaluru,CASH,679.76,SUCCESS,
108674,2024-10-27 13:00:00,20050,Delhi,NEFT,1968.95,SUCCESS,
108675,2024-11-12 02:10:00,20034,Bengaluru,NEFT,281.34,SUCCESS,
108676,2024-11-06 14:39:00,20057,Bengaluru,IMPS,4280.04,SUCCESS,
108677,2024-12-26 18:16:00,20056,Chennai,IMPS,3526.94,SUCCESS,
108678,2024-11-06 20:11:00,20072,Delhi,NEFT,2111.48,SUCCESS,
108679,2024-11-20 00:13:00,20005,Mumbai,CASH,1226.51,SUCCESS,
108680,2024-11-09 08:12:00,20012,Delhi,CASH,5404.81,SUCCESS,
108681,2024-11-15 12:04:00,20058,Mumbai,CASH,3552.72,SUCCESS,
108682,2024-11-27 14:16:00,20085,Hyderabad,NETBANKING,1383.56,SUCCESS,
108683,2024-10-05 11:50:00,20091,Delhi,NETBANKING,2420.47,SUCCESS,
108684,2024-11-16 22:38:00,20029,Hyderabad,NETBANKING,1673.71,SUCCESS,
108685,2024-10-30 00:38:00,20099,Hyderabad,RTGS,1773.18,SUCCESS,
108686,2024-12-26 11:17:00,20001,Hyderabad,NETBANKING,803.87,SUCCESS,
108687,2024-11-07 03:13:00,20057,Mumbai,RTGS,1240.11,SUCCESS,
108688,2024-10-14 19:20:00,20035,Delhi,NETBANKING,162.68,SUCCESS,
108689,2024-12-09 12:37:00,20071,Hyderabad,RTGS,884.31,SUCCESS,
108690,2024-10-31 20:39:00,20044,Chennai,NEFT,2380.33,SUCCESS,
108691,2024-12-23 23:44:00,20008,Delhi,NEFT,6124.43,SUCCESS,
108692,2024-10-10 22:28:00,20064,Bengaluru,IMPS,6597.14,SUCCESS,
108693,2024-12-03 14:03:00,20076,Mumbai,IMPS,1622.61,SUCCESS,
108694,2024-12-06 20:16:00,20049,Chennai,IMPS,1865.97,SUCCESS,
108695,2024-10-25 08:41:00,20078,Hyderabad,IMPS,410.9,SUCCESS,
108696,2024-11-22 06:02:00,20031,Hyderabad,IMPS,2376.91,SUCCESS,
108697,2024-11-04 23:43:00,20097,Hyderabad,CASH,146.56,SUCCESS,
108698,2024-10-07 19:57:00,20042,Mumbai,NEFT,670.07,SUCCESS,
108699,2024-12-12 07:35:00,20094,Delhi,NETBANKING,2207.43,SUCCESS,
108700,2024-11-06 05:11:00,20077,Chennai,IMPS,743.03,SUCCESS,
108701,2024-12-22 00:48:00,20053,Mumbai,NEFT,102.26,SUCCESS,
108702,2024-10-26 13:44:00,20046,Mumbai,NETBANKING,3566.04,FAILED,BAL_INSUFFICIENT
108703,2024-10-23 23:13:00,20013,Hyderabad,NEFT,743.08,SUCCESS,
108704,2024-12-18 05:31:00,20047,Chennai,NEFT,130.37,SUCCESS,
108705,2024-12-07 19:04:00,20054,Mumbai,NEFT,155.47,SUCCESS,
108706,2024-12-05 00:48:00,20028,Bengaluru,NETBANKING,580.06,SUCCESS,
108707,2024-10-19 06:19:00,20046,Hyderabad,IMPS,392.07,SUCCESS,
108708,2024-12-09 10:33:00,20062,Delhi,NEFT,2977.1,FAILED,TIMEOUT
108709,2024-11-10 21:01:00,20018,Chennai,NETBANKING,776.28,SUCCESS,
108710,2024-10-21 21:03:00,20090,Hyderabad,NETBANKING,3266.39,SUCCESS,
108711,2024-11-18 05:33:00,20008,Hyderabad,IMPS,381.95,FAILED,TIMEOUT
108712,2024-12-24 13:28:00,20036,Bengaluru,NETBANKING,1358.01,SUCCESS,
108713,2024-12-25 14:59:00,20091,Hyderabad,IMPS,2329.74,SUCCESS,
108714,2024-11-17 13:12:00,20051,Bengaluru,IMPS,2111.05,SUCCESS,
108715,2024-12-10 22:46:00,20056,Bengaluru,NEFT,1838.24,SUCCESS,
108716,2024-10-11 01:46:00,20087,Hyderabad,NEFT,5175.78,SUCCESS,
108717,2024-12-05 12:21:00,20027,Chennai,CASH,518.9,SUCCESS,
108718,2024-11-25 10:54:00,20035,Bengaluru,RTGS,1361.33,SUCCESS,
108719,2024-12-18 21:24:00,20063,Bengaluru,CASH,4308.2,SUCCESS,
108720,2024-10-19 01:46:00,20017,Bengaluru,NEFT,162.19,SUCCESS,
108721,2024-10-20 05:12:00,20088,Hyderabad,NEFT,115.02,SUCCESS,
108722,2024-10-27 16:17:00,20034,Bengaluru,NEFT,531.33,SUCCESS,
108723,2024-11-06 09:33:00,20067,Chennai,NEFT,2004.9,SUCCESS,
108724,2024-12-26 03:24:00,20077,Chennai,RTGS,601.88,SUCCESS,
108725,2024-11-15 04:26:00,20038,Hyderabad,NETBANKING,422.03,SUCCESS,
108726,2024-11-11 02:53:00,20089,Mumbai,NETBANKING,1227.94,SUCCESS,
108727,2024-11-05 09:31:00,20007,Chennai,IMPS,1901.75,SUCCESS,
108728,2024-10-19 22:41:00,20087,Bengaluru,NETBANKING,571.52,SUCCESS,
108729,2024-12-19 03:38:00,20079,Hyderabad,NEFT,715.33,SUCCESS,
108730,2024-10-20 12:11:00,20083,Delhi,NEFT,1901.55,SUCCESS,
108731,2024-11-05 01:34:00,20014,Delhi,NEFT,5827.88,SUCCESS,
108732,2024-12-12 03:04:00,20006,Hyderabad,NETBANKING,2246.27,FAILED,NETWORK
108733,2024-12-18 23:55:00,20016,Bengaluru,CASH,3054.83,SUCCESS,
108734,2024-10-13 22:10:00,20085,Chennai,IMPS,913.97,SUCCESS,
108735,2024-10-01 17:59:00,20085,Chennai,IMPS,635.61,FAILED,TIMEOUT
108736,2024-12-06 05:46:00,20063,Hyderabad,IMPS,1211.25,SUCCESS,
